Title,URL,Name,Address,Phone,area,id,service,area_href
前往全家便利商店 全家公館店,https://twcoupon.com/brandshop-10187-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%85%ac%e9%a4%a8%e5%ba%97.html,全家公館店,100台北市中正區汀州路三段251號,02-23688539,"台北市', '中正區",020615,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中正區-電話-地址.html"
前往全家便利商店 全家南海店,https://twcoupon.com/brandshop-10199-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%8d%97%e6%b5%b7%e5%ba%97.html,全家南海店,100台北市中正區南海路20號,02-23564283,"台北市', '中正區",020778,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中正區-電話-地址.html"
前往全家便利商店 全家七堵大興店,https://twcoupon.com/brandshop-11409-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%9f%ba%e9%9a%86%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%b8%83%e5%a0%b5%e5%a4%a7%e8%88%88%e5%ba%97.html,全家七堵大興店,206基隆市七堵區南興路30號1樓,02-24560059,"基隆市', '七堵區",015563,"夯番薯,休憩區","/brandshopcity-全家便利商店-基隆市-電話-地址.html', '/brandshoparea-全家便利商店-基隆市-七堵區-電話-地址.html"
前往全家便利商店 全家永樂店,https://twcoupon.com/brandshop-10040-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e6%a8%82%e5%ba%97.html,全家永樂店,103台北市大同區延平北路二段260號之1,02-25529571,"台北市', '大同區",018592,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家蘭州店,https://twcoupon.com/brandshop-10036-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e8%98%ad%e5%b7%9e%e5%ba%97.html,全家蘭州店,103台北市大同區大龍街217號1樓,02-25995380,"台北市', '大同區",015569,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家國順店,https://twcoupon.com/brandshop-10042-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%9c%8b%e9%a0%86%e5%ba%97.html,全家國順店,103台北市大同區延平北路三段118號1樓,02-25919787,"台北市', '大同區",018861,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家齊東店,https://twcoupon.com/brandshop-10209-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%bd%8a%e6%9d%b1%e5%ba%97.html,全家齊東店,100台北市中正區濟南路二段3-7號1樓,02-23942076,"台北市', '中正區",020431,"Fami 霜淇淋,夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中正區-電話-地址.html"
前往全家便利商店 全家南機場店,https://twcoupon.com/brandshop-10182-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%8d%97%e6%a9%9f%e5%a0%b4%e5%ba%97.html,全家南機場店,100台北市中正區中華路二段311巷1號1樓,02-23039420,"台北市', '中正區",018955,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中正區-電話-地址.html"
前往全家便利商店 全家館中店,https://twcoupon.com/brandshop-10212-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%a4%a8%e4%b8%ad%e5%ba%97.html,全家館中店,100台北市中正區羅斯福路三段316巷8弄1號1樓,02-23672204,"台北市', '中正區",020447,"Fami 霜淇淋,夯番薯","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中正區-電話-地址.html"
前往全家便利商店 全家開封店,https://twcoupon.com/brandshop-10204-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%96%8b%e5%b0%81%e5%ba%97.html,全家開封店,100台北市中正區開封街一段41號1樓,02-23709020,"台北市', '中正區",022707,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中正區-電話-地址.html"
前往全家便利商店 全家新橋店,https://twcoupon.com/brandshop-10041-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e6%a9%8b%e5%ba%97.html,全家新橋店,103台北市大同區延平北路三段25之3號,02-25996171,"台北市', '大同區",020876,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家日新店,https://twcoupon.com/brandshop-10044-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%97%a5%e6%96%b0%e5%ba%97.html,全家日新店,103台北市大同區承德路二段39&41號1樓,02-25505051,"台北市', '大同區",021929,"Fami 霜淇淋,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家福安店,https://twcoupon.com/brandshop-10045-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%a6%8f%e5%ae%89%e5%ba%97.html,全家福安店,103台北市大同區長安西路54號1樓,02-25509755,"台北市', '大同區",022280,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家福澤店,https://twcoupon.com/brandshop-10039-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%a6%8f%e6%be%a4%e5%ba%97.html,全家福澤店,103台北市大同區民權西路146號,02-25572577,"台北市', '大同區",020429,"Fami 霜淇淋,夯番薯","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家慶權店,https://twcoupon.com/brandshop-10046-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%85%b6%e6%ac%8a%e5%ba%97.html,全家慶權店,103台北市大同區重慶北路二段263號1樓,02-25578978,"台北市', '大同區",018273,夯番薯,"/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家酒泉店,https://twcoupon.com/brandshop-10048-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%85%92%e6%b3%89%e5%ba%97.html,全家酒泉店,103台北市大同區庫倫街48之4號,02-25929575,"台北市', '大同區",022729,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家甘州店,https://twcoupon.com/brandshop-10050-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%94%98%e5%b7%9e%e5%ba%97.html,全家甘州店,103台北市大同區歸綏街181之2號,02-25505587,"台北市', '大同區",018266,"夯番薯,廁所,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家京江店,https://twcoupon.com/brandshop-10108-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%ba%ac%e6%b1%9f%e5%ba%97.html,全家京江店,104台北市中山區一江街22號1樓,02-25678224,"台北市', '中山區",019403,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家錦原店,https://twcoupon.com/brandshop-10114-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%8c%a6%e5%8e%9f%e5%ba%97.html,全家錦原店,104台北市中山區中原街101號1樓,02-25412311,"台北市', '中山區",022931,夯番薯,"/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家寧夏店,https://twcoupon.com/brandshop-10049-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%af%a7%e5%a4%8f%e5%ba%97.html,全家寧夏店,"103台北市大同區寧夏路28,30,28—1,28—2號",02-25500930,"台北市', '大同區",022411,,"/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-大同區-電話-地址.html"
前往全家便利商店 全家大直店,https://twcoupon.com/brandshop-10110-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%a4%a7%e7%9b%b4%e5%ba%97.html,全家大直店,104台北市中山區大直街33巷1號,02-25328875,"台北市', '中山區",018505,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家直學店,https://twcoupon.com/brandshop-10109-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%9b%b4%e5%ad%b8%e5%ba%97.html,全家直學店,104台北市中山區大直街11號,02-25328364,"台北市', '中山區",017275,"Fami 霜淇淋,夯番薯","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家市民店,https://twcoupon.com/brandshop-10111-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e5%b8%82%e6%b0%91%e5%ba%97.html,全家市民店,104台北市中山區中山北路一段58號,02-25638109,"台北市', '中山區",019476,夯番薯,"/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家中賓店,https://twcoupon.com/brandshop-10112-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%b8%ad%e8%b3%93%e5%ba%97.html,全家中賓店,104台北市中山區中山里中山北路二段59之3號1樓,02-25230023,"台北市', '中山區",005989,"夯番薯,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家聚葉店,https://twcoupon.com/brandshop-10113-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e8%81%9a%e8%91%89%e5%ba%97.html,全家聚葉店,104台北市中山區中山北路二段137巷34號1樓,02-25716328,"台北市', '中山區",014903,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家五常店,https://twcoupon.com/brandshop-10116-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e4%ba%94%e5%b8%b8%e5%ba%97.html,全家五常店,104台北市中山區五常街53巷23號1號,02-25067078,"台北市', '中山區",018188,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家玉林店,https://twcoupon.com/brandshop-10126-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%8e%89%e6%9e%97%e5%ba%97.html,全家玉林店,104台北市中山區民生東路一段27巷15號,02-25222731,"台北市', '中山區",019112,夯番薯,"/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家松平店,https://twcoupon.com/brandshop-10122-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9d%be%e5%b9%b3%e5%ba%97.html,全家松平店,104台北市中山區四平街47號,02-25318666,"台北市', '中山區",020662,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家日津店,https://twcoupon.com/brandshop-10117-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%97%a5%e6%b4%a5%e5%ba%97.html,全家日津店,104台北市中山區正義里天津街47號1樓及地下室,02-25635367,"台北市', '中山區",023012,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家美華店,https://twcoupon.com/brandshop-10118-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%be%8e%e8%8f%af%e5%ba%97.html,全家美華店,104台北市中山區北安路819之1號,02-85095070,"台北市', '中山區",015759,夯番薯,"/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家福泰店,https://twcoupon.com/brandshop-10125-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e7%a6%8f%e6%b3%b0%e5%ba%97.html,全家福泰店,104台北市中山區民生東路一段36號1樓,02-25413026,"台北市', '中山區",014538,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家永安店,https://twcoupon.com/brandshop-10120-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%b8%e5%ae%89%e5%ba%97.html,全家永安店,104台北市中山區北安路630巷7號1樓,02-25322254,"台北市', '中山區",022171,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家民族店,https://twcoupon.com/brandshop-10128-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b0%91%e6%97%8f%e5%ba%97.html,全家民族店,104台北市中山區民族東路410巷23弄24號,02-25185693,"台北市', '中山區",021201,"Fami 霜淇淋,夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家錦民店,https://twcoupon.com/brandshop-10129-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%8c%a6%e6%b0%91%e5%ba%97.html,全家錦民店,104台北市中山區民權東路二段152巷14號,02-25078797,"台北市', '中山區",018272,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家長通店,https://twcoupon.com/brandshop-10131-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%95%b7%e9%80%9a%e5%ba%97.html,全家長通店,104台北市中山區伊通街108號1樓,02-25029136,"台北市', '中山區",021859,夯番薯,"/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家朱崙店,https://twcoupon.com/brandshop-10136-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9c%b1%e5%b4%99%e5%ba%97.html,全家朱崙店,104台北市中山區朱崙街67號,02-27528615,"台北市', '中山區",016150,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家金通店,https://twcoupon.com/brandshop-10132-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%87%91%e9%80%9a%e5%ba%97.html,全家金通店,104台北市中山區伊通街58號,02-25181554,"台北市', '中山區",020017,"夯番薯,休憩區,雙口味霜淇淋","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家江寧店,https://twcoupon.com/brandshop-10130-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%b1%9f%e5%af%a7%e5%ba%97.html,全家江寧店,104台北市中山區民權東路三段64號1樓,02-25171595,"台北市', '中山區",022168,"Fami 霜淇淋,夯番薯","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家金林店,https://twcoupon.com/brandshop-10145-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%87%91%e6%9e%97%e5%ba%97.html,全家金林店,104台北市中山區林森北路109號1樓,02-25629847,"台北市', '中山區",023784,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家長林店,https://twcoupon.com/brandshop-10144-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%95%b7%e6%9e%97%e5%ba%97.html,全家長林店,104台北市中山區林森北路107巷54號,02-25629310,"台北市', '中山區",022981,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家林森北路店,https://twcoupon.com/brandshop-10139-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%9e%97%e6%a3%ae%e5%8c%97%e8%b7%af%e5%ba%97.html,全家林森北路店,"104台北市中山區林森北路119巷49,51號",02-25230561,"台北市', '中山區",021202,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家新林森店,https://twcoupon.com/brandshop-10142-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%96%b0%e6%9e%97%e6%a3%ae%e5%ba%97.html,全家新林森店,104台北市中山區林森北路630號1樓,02-25977209,"台北市', '中山區",020132,"Fami 霜淇淋,夯番薯,休憩區,相片立可得","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家錦富店,https://twcoupon.com/brandshop-10141-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e9%8c%a6%e5%af%8c%e5%ba%97.html,全家錦富店,104台北市中山區林森北路428號1樓,02-25684923,"台北市', '中山區",021520,"夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
前往全家便利商店 全家明水店,https://twcoupon.com/brandshop-10137-%e5%85%a8%e5%ae%b6%e4%be%bf%e5%88%a9%e5%95%86%e5%ba%97-%e5%8f%b0%e5%8c%97%e5%b8%82-%e5%85%a8%e5%ae%b6%e6%98%8e%e6%b0%b4%e5%ba%97.html,全家明水店,104台北市中山區明水路581巷11號1樓,02-85097543,"台北市', '中山區",020806,"Fami 霜淇淋,夯番薯,休憩區","/brandshopcity-全家便利商店-台北市-電話-地址.html', '/brandshoparea-全家便利商店-台北市-中山區-電話-地址.html"
